Event Name,Status
unc_m_rdb_ne.pch0,Successful
unc_m_rdb_ne.pch1,Successful
unc_m_rdb_not_empty,Successful
unc_m_rdb_occupancy,Successful
unc_m_rpq_inserts.pch0,Successful
unc_m_rpq_inserts.pch1,Successful
unc_m_rpq_occupancy_pch0,Successful
unc_m_rpq_occupancy_pch1,Successful
unc_m_sb_accesses.accepts,Successful
unc_m_sb_accesses.nm_rd_cmps,Successful
unc_m_sb_accesses.rd_accepts,Successful
unc_m_sb_cycles_ne,Successful
unc_m_sb_inserts.rds,Successful
unc_m_sb_occupancy.rds,Successful
unc_m_wpq_inserts.pch0,Successful
unc_m_wpq_inserts.pch1,Successful
unc_m_wpq_occupancy_pch0,Successful
unc_p_clockticks,Successful
unc_p_core_transition_cycles,Successful
unc_p_pkg_residency_c0_cycles,Successful
unc_p_power_state_occupancy_cores_c0,Successful
unc_p_power_state_occupancy_cores_c6,Successful
unc_p_total_transition_cycles,Successful
dtlb_load_misses.stlb_hit,Successful
dtlb_load_misses.walk_active,Successful
dtlb_load_misses.walk_completed,Successful
dtlb_load_misses.walk_completed_1g,Successful
dtlb_load_misses.walk_completed_2m_4m,Successful
dtlb_load_misses.walk_completed_4k,Successful
dtlb_load_misses.walk_pending,Successful
dtlb_store_misses.stlb_hit,Successful
dtlb_store_misses.walk_active,Successful
dtlb_store_misses.walk_completed,Successful
dtlb_store_misses.walk_completed_1g,Successful
dtlb_store_misses.walk_completed_2m_4m,Successful
dtlb_store_misses.walk_completed_4k,Successful
dtlb_store_misses.walk_pending,Successful
itlb_misses.stlb_hit,Successful
itlb_misses.walk_active,Successful
itlb_misses.walk_completed,Successful
itlb_misses.walk_completed_2m_4m,Successful
itlb_misses.walk_completed_4k,Successful
node-load-misses,Zero value
mem-loads,Zero value
msr/smi/,Zero value
uncore_iio_free_running_10/ioclk/,Zero value
uncore_iio_free_running_11/ioclk/,Zero value
mem_load_l3_miss_retired.remote_dram,Zero value
mem_load_l3_miss_retired.remote_fwd,Zero value
mem_load_l3_miss_retired.remote_hitm,Zero value
mem_load_l3_miss_retired.remote_pmm,Zero value
mem_load_retired.local_pmm,Zero value
ocr.demand_code_rd.l3_hit.snoop_hitm,Zero value
ocr.demand_code_rd.snc_cache.hit_with_fwd,Zero value
ocr.demand_code_rd.snc_cache.hitm,Zero value
ocr.demand_data_rd.remote_cache.snoop_hit_with_fwd,Zero value
ocr.demand_data_rd.remote_cache.snoop_hitm,Zero value
ocr.demand_data_rd.snc_cache.hit_with_fwd,Zero value
ocr.demand_data_rd.snc_cache.hitm,Zero value
ocr.demand_rfo.snc_cache.hit_with_fwd,Zero value
ocr.demand_rfo.snc_cache.hitm,Zero value
ocr.hwpf_l3.l3_hit,Zero value
ocr.reads_to_core.remote_cache.snoop_fwd,Zero value
ocr.reads_to_core.remote_cache.snoop_hit_with_fwd,Zero value
ocr.reads_to_core.remote_cache.snoop_hitm,Zero value
ocr.reads_to_core.snc_cache.hit_with_fwd,Zero value
ocr.reads_to_core.snc_cache.hitm,Zero value
ocr.streaming_wr.l3_hit,Zero value
sw_prefetch_access.nta,Zero value
sw_prefetch_access.t1_t2,Zero value
assists.fp,Zero value
assists.sse_avx_mix,Zero value
fp_arith_inst_retired.128b_packed_single,Zero value
fp_arith_inst_retired.256b_packed_double,Zero value
fp_arith_inst_retired.256b_packed_single,Zero value
fp_arith_inst_retired.4_flops,Zero value
fp_arith_inst_retired.512b_packed_double,Zero value
fp_arith_inst_retired.512b_packed_single,Zero value
fp_arith_inst_retired.8_flops,Zero value
fp_arith_inst_retired.scalar_single,Zero value
fp_arith_inst_retired2.128b_packed_half,Zero value
fp_arith_inst_retired2.256b_packed_half,Zero value
fp_arith_inst_retired2.512b_packed_half,Zero value
fp_arith_inst_retired2.complex_scalar_half,Zero value
fp_arith_inst_retired2.scalar,Zero value
fp_arith_inst_retired2.scalar_half,Zero value
fp_arith_inst_retired2.vector,Zero value
mem_trans_retired.load_latency_gt_128,Zero value
mem_trans_retired.load_latency_gt_16,Zero value
mem_trans_retired.load_latency_gt_256,Zero value
mem_trans_retired.load_latency_gt_32,Zero value
mem_trans_retired.load_latency_gt_4,Zero value
mem_trans_retired.load_latency_gt_512,Zero value
mem_trans_retired.load_latency_gt_64,Zero value
mem_trans_retired.load_latency_gt_8,Zero value
ocr.hwpf_l3.l3_miss,Zero value
ocr.hwpf_l3.l3_miss_local,Zero value
ocr.streaming_wr.l3_miss,Zero value
ocr.streaming_wr.l3_miss_local,Zero value
rtm_retired.aborted,Zero value
rtm_retired.aborted_events,Zero value
rtm_retired.aborted_mem,Zero value
rtm_retired.aborted_memtype,Zero value
rtm_retired.aborted_unfriendly,Zero value
rtm_retired.commit,Zero value
rtm_retired.start,Zero value
tx_mem.abort_capacity_read,Zero value
tx_mem.abort_capacity_write,Zero value
tx_mem.abort_conflict,Zero value
exe.amx_busy,Zero value
ocr.demand_code_rd.snc_dram,Zero value
ocr.demand_data_rd.local_socket_pmm,Zero value
ocr.demand_data_rd.pmm,Zero value
ocr.demand_data_rd.remote_dram,Zero value
ocr.demand_data_rd.remote_pmm,Zero value
ocr.demand_data_rd.snc_dram,Zero value
ocr.demand_rfo.snc_dram,Zero value
ocr.hwpf_l3.any_response,Zero value
ocr.hwpf_l3.remote,Zero value
ocr.reads_to_core.local_socket_pmm,Zero value
ocr.reads_to_core.remote,Zero value
ocr.reads_to_core.remote_dram,Zero value
ocr.reads_to_core.remote_memory,Zero value
ocr.reads_to_core.remote_pmm,Zero value
ocr.reads_to_core.snc_dram,Zero value
ocr.streaming_wr.any_response,Zero value
cpu_clk_unhalted.c01,Zero value
cpu_clk_unhalted.c02,Zero value
int_misc.mba_stalls,Zero value
int_vec_retired.mul_256,Zero value
int_vec_retired.vnni_128,Zero value
int_vec_retired.vnni_256,Zero value
lsd.cycles_active,Zero value
lsd.cycles_ok,Zero value
lsd.uops,Zero value
machine_clears.smc,Zero value
misc_retired.lbr_inserts,Zero value
uops_executed.x87,Zero value
unc_cha_core_snp.ext_gtone,Zero value
unc_cha_core_snp.ext_one,Zero value
unc_cha_core_snp.remote_gtone,Zero value
unc_cha_core_snp.remote_one,Zero value
unc_cha_dir_lookup.no_snp,Zero value
unc_cha_dir_lookup.snp,Zero value
unc_cha_dir_update.ha,Zero value
unc_cha_dir_update.tor,Zero value
unc_cha_direct_go.ha_suppress_drd,Zero value
unc_cha_direct_go.ha_suppress_no_d2c,Zero value
unc_cha_direct_go_opc.extcmp,Zero value
unc_cha_direct_go_opc.fast_go,Zero value
unc_cha_direct_go_opc.fast_go_pull,Zero value
unc_cha_direct_go_opc.go_pull,Zero value
unc_cha_direct_go_opc.pull,Zero value
unc_cha_egress_ordering.iv_snoopgo_dn,Zero value
unc_cha_hitme_hit.ex_rds,Zero value
unc_cha_hitme_hit.shared_ownreq,Zero value
unc_cha_hitme_hit.wbmtoe,Zero value
unc_cha_hitme_hit.wbmtoi_or_s,Zero value
unc_cha_hitme_miss.notshared_rdinvown,Zero value
unc_cha_hitme_miss.read_or_inv,Zero value
unc_cha_hitme_miss.shared_rdinvown,Zero value
unc_cha_hitme_update.deallocate,Zero value
unc_cha_hitme_update.deallocate_rspfwdi_loc,Zero value
unc_cha_hitme_update.rdinvown,Zero value
unc_cha_hitme_update.rspfwdi_rem,Zero value
unc_cha_hitme_update.shared,Zero value
unc_cha_imc_reads_count.priority,Zero value
unc_cha_imc_writes_count.full_priority,Zero value
unc_cha_imc_writes_count.partial,Zero value
unc_cha_imc_writes_count.partial_priority,Zero value
unc_cha_llc_lookup.all_remote,Zero value
unc_cha_llc_lookup.any_f,Zero value
unc_cha_llc_lookup.code_read_f,Zero value
unc_cha_llc_lookup.corepref_or_dmnd_local_f,Zero value
unc_cha_llc_lookup.data_read_f,Zero value
unc_cha_llc_lookup.e,Zero value
unc_cha_llc_lookup.f,Zero value
unc_cha_llc_lookup.flush_inv,Zero value
unc_cha_llc_lookup.flush_or_inv_f,Zero value
unc_cha_llc_lookup.i,Zero value
unc_cha_llc_lookup.llcpref_local_f,Zero value
unc_cha_llc_lookup.local_f,Zero value
unc_cha_llc_lookup.local_flush_inv,Zero value
unc_cha_llc_lookup.local_llc_pf,Zero value
unc_cha_llc_lookup.local_pf_code,Zero value
unc_cha_llc_lookup.m,Zero value
unc_cha_llc_lookup.other_req_f,Zero value
unc_cha_llc_lookup.pref_or_dmnd_remote_f,Zero value
unc_cha_llc_lookup.remote_code,Zero value
unc_cha_llc_lookup.remote_data_rd,Zero value
unc_cha_llc_lookup.remote_f,Zero value
unc_cha_llc_lookup.remote_flush_inv,Zero value
unc_cha_llc_lookup.remote_other,Zero value
unc_cha_llc_lookup.remote_rfo,Zero value
unc_cha_llc_lookup.remote_snoop_f,Zero value
unc_cha_llc_lookup.remote_snp,Zero value
unc_cha_llc_lookup.remotely_homed_address,Zero value
unc_cha_llc_lookup.rfo_f,Zero value
unc_cha_llc_lookup.s,Zero value
unc_cha_llc_lookup.sf_e,Zero value
unc_cha_llc_lookup.sf_h,Zero value
unc_cha_llc_lookup.sf_s,Zero value
unc_cha_llc_lookup.write_remote,Zero value
unc_cha_llc_victims.ia,Zero value
unc_cha_llc_victims.io,Zero value
unc_cha_llc_victims.io_e,Zero value
unc_cha_llc_victims.io_fs,Zero value
unc_cha_llc_victims.io_m,Zero value
unc_cha_llc_victims.io_mesf,Zero value
unc_cha_llc_victims.local_only,Zero value
unc_cha_llc_victims.remote_all,Zero value
unc_cha_llc_victims.remote_e,Zero value
unc_cha_llc_victims.remote_m,Zero value
unc_cha_llc_victims.remote_only,Zero value
unc_cha_llc_victims.remote_s,Zero value
unc_cha_misc.cv0_pref_vic,Zero value
unc_cha_misc.rfo_hit_s,Zero value
unc_cha_misc.rspi_was_fse,Zero value
unc_cha_misc.wc_aliasing,Zero value
unc_cha_osb.local_invitoe,Zero value
unc_cha_osb.local_read,Zero value
unc_cha_osb.off_pwrheuristic,Zero value
unc_cha_osb.remote_read,Zero value
unc_cha_osb.remote_readinvitoe,Zero value
unc_cha_osb.rfo_hits_snp_bcast,Zero value
unc_cha_pmm_memmode_nm_invitox.local,Zero value
unc_cha_pmm_memmode_nm_invitox.remote,Zero value
unc_cha_pmm_memmode_nm_invitox.setconflict,Zero value
unc_cha_pmm_memmode_nm_setconflicts.llc,Zero value
unc_cha_pmm_memmode_nm_setconflicts.sf,Zero value
unc_cha_pmm_memmode_nm_setconflicts.tor,Zero value
unc_cha_pmm_memmode_nm_setconflicts2.iodc,Zero value
unc_cha_pmm_memmode_nm_setconflicts2.memwrni,Zero value
unc_cha_pmm_qos.rej_irq,Zero value
unc_cha_pmm_qos.slow_insert,Zero value
unc_cha_pmm_qos.slowtorq_skip,Zero value
unc_cha_pmm_qos.throttle,Zero value
unc_cha_pmm_qos.throttle_irq,Zero value
unc_cha_pmm_qos.throttle_prq,Zero value
unc_cha_pmm_qos_occupancy.ddr_slow_fifo,Zero value
unc_cha_read_no_credits.mc0,Zero value
unc_cha_read_no_credits.mc1,Zero value
unc_cha_read_no_credits.mc2,Zero value
unc_cha_read_no_credits.mc3,Zero value
unc_cha_read_no_credits.mc4,Zero value
unc_cha_read_no_credits.mc5,Zero value
unc_cha_requests.invitoe_remote,Zero value
unc_cha_requests.reads_remote,Zero value
unc_cha_requests.writes_remote,Zero value
unc_cha_rxc_inserts.ipq,Zero value
unc_cha_rxc_inserts.prq_rej,Zero value
unc_cha_rxc_inserts.rrq,Zero value
unc_cha_rxc_inserts.wbq,Zero value
unc_cha_rxc_ipq0_reject.ad_req_vn0,Zero value
unc_cha_rxc_ipq0_reject.ad_rsp_vn0,Zero value
unc_cha_rxc_ipq0_reject.ak_non_upi,Zero value
unc_cha_rxc_ipq0_reject.bl_ncb_vn0,Zero value
unc_cha_rxc_ipq0_reject.bl_ncs_vn0,Zero value
unc_cha_rxc_ipq0_reject.bl_rsp_vn0,Zero value
unc_cha_rxc_ipq0_reject.bl_wb_vn0,Zero value
unc_cha_rxc_ipq0_reject.iv_non_upi,Zero value
unc_cha_rxc_ipq1_reject.allow_snp,Zero value
unc_cha_rxc_ipq1_reject.any0,Zero value
unc_cha_rxc_ipq1_reject.ha,Zero value
unc_cha_rxc_ipq1_reject.llc_or_sf_way,Zero value
unc_cha_rxc_ipq1_reject.llc_victim,Zero value
unc_cha_rxc_ipq1_reject.pa_match,Zero value
unc_cha_rxc_ipq1_reject.sf_victim,Zero value
unc_cha_rxc_ipq1_reject.victim,Zero value
unc_cha_rxc_irq0_reject.ad_req_vn0,Zero value
unc_cha_rxc_irq0_reject.ad_rsp_vn0,Zero value
unc_cha_rxc_irq0_reject.ak_non_upi,Zero value
unc_cha_rxc_irq0_reject.bl_ncb_vn0,Zero value
unc_cha_rxc_irq0_reject.bl_ncs_vn0,Zero value
unc_cha_rxc_irq0_reject.bl_rsp_vn0,Zero value
unc_cha_rxc_irq0_reject.bl_wb_vn0,Zero value
unc_cha_rxc_irq0_reject.iv_non_upi,Zero value
unc_cha_rxc_irq1_reject.allow_snp,Zero value
unc_cha_rxc_irq1_reject.any0,Zero value
unc_cha_rxc_irq1_reject.ha,Zero value
unc_cha_rxc_irq1_reject.llc_or_sf_way,Zero value
unc_cha_rxc_irq1_reject.llc_victim,Zero value
unc_cha_rxc_irq1_reject.sf_victim,Zero value
unc_cha_rxc_irq1_reject.victim,Zero value
unc_cha_rxc_ismq0_reject.ad_req_vn0,Zero value
unc_cha_rxc_ismq0_reject.ad_rsp_vn0,Zero value
unc_cha_rxc_ismq0_reject.ak_non_upi,Zero value
unc_cha_rxc_ismq0_reject.bl_ncb_vn0,Zero value
unc_cha_rxc_ismq0_reject.bl_ncs_vn0,Zero value
unc_cha_rxc_ismq0_reject.bl_rsp_vn0,Zero value
unc_cha_rxc_ismq0_reject.bl_wb_vn0,Zero value
unc_cha_rxc_ismq0_reject.iv_non_upi,Zero value
unc_cha_rxc_ismq0_retry.ad_req_vn0,Zero value
unc_cha_rxc_ismq0_retry.ad_rsp_vn0,Zero value
unc_cha_rxc_ismq0_retry.ak_non_upi,Zero value
unc_cha_rxc_ismq0_retry.bl_ncb_vn0,Zero value
unc_cha_rxc_ismq0_retry.bl_ncs_vn0,Zero value
unc_cha_rxc_ismq0_retry.bl_rsp_vn0,Zero value
unc_cha_rxc_ismq0_retry.bl_wb_vn0,Zero value
unc_cha_rxc_ismq0_retry.iv_non_upi,Zero value
unc_cha_rxc_ismq1_reject.any0,Zero value
unc_cha_rxc_ismq1_reject.ha,Zero value
unc_cha_rxc_ismq1_retry.any0,Zero value
unc_cha_rxc_ismq1_retry.ha,Zero value
unc_cha_rxc_occupancy.ipq,Zero value
unc_cha_rxc_occupancy.rrq,Zero value
unc_cha_rxc_occupancy.wbq,Zero value
unc_cha_rxc_other0_retry.ad_req_vn0,Zero value
unc_cha_rxc_other0_retry.ad_rsp_vn0,Zero value
unc_cha_rxc_other0_retry.ak_non_upi,Zero value
unc_cha_rxc_other0_retry.bl_ncb_vn0,Zero value
unc_cha_rxc_other0_retry.bl_ncs_vn0,Zero value
unc_cha_rxc_other0_retry.bl_rsp_vn0,Zero value
unc_cha_rxc_other0_retry.bl_wb_vn0,Zero value
unc_cha_rxc_other0_retry.iv_non_upi,Zero value
unc_cha_rxc_other1_retry.allow_snp,Zero value
unc_cha_rxc_other1_retry.any0,Zero value
unc_cha_rxc_other1_retry.ha,Zero value
unc_cha_rxc_other1_retry.llc_or_sf_way,Zero value
unc_cha_rxc_other1_retry.llc_victim,Zero value
unc_cha_rxc_other1_retry.pa_match,Zero value
unc_cha_rxc_other1_retry.sf_victim,Zero value
unc_cha_rxc_other1_retry.victim,Zero value
unc_cha_rxc_prq0_reject.ad_req_vn0,Zero value
unc_cha_rxc_prq0_reject.ad_rsp_vn0,Zero value
unc_cha_rxc_prq0_reject.ak_non_upi,Zero value
unc_cha_rxc_prq0_reject.bl_ncb_vn0,Zero value
unc_cha_rxc_prq0_reject.bl_ncs_vn0,Zero value
unc_cha_rxc_prq0_reject.bl_rsp_vn0,Zero value
unc_cha_rxc_prq0_reject.bl_wb_vn0,Zero value
unc_cha_rxc_prq0_reject.iv_non_upi,Zero value
unc_cha_rxc_prq1_reject.allow_snp,Zero value
unc_cha_rxc_prq1_reject.any0,Zero value
unc_cha_rxc_prq1_reject.ha,Zero value
unc_cha_rxc_prq1_reject.llc_or_sf_way,Zero value
unc_cha_rxc_prq1_reject.llc_victim,Zero value
unc_cha_rxc_prq1_reject.pa_match,Zero value
unc_cha_rxc_prq1_reject.sf_victim,Zero value
unc_cha_rxc_prq1_reject.victim,Zero value
unc_cha_rxc_req_q0_retry.ad_req_vn0,Zero value
unc_cha_rxc_req_q0_retry.ad_rsp_vn0,Zero value
unc_cha_rxc_req_q0_retry.ak_non_upi,Zero value
unc_cha_rxc_req_q0_retry.bl_ncb_vn0,Zero value
unc_cha_rxc_req_q0_retry.bl_ncs_vn0,Zero value
unc_cha_rxc_req_q0_retry.bl_rsp_vn0,Zero value
unc_cha_rxc_req_q0_retry.bl_wb_vn0,Zero value
unc_cha_rxc_req_q0_retry.iv_non_upi,Zero value
unc_cha_rxc_req_q1_retry.allow_snp,Zero value
unc_cha_rxc_req_q1_retry.any0,Zero value
unc_cha_rxc_req_q1_retry.ha,Zero value
unc_cha_rxc_req_q1_retry.llc_or_sf_way,Zero value
unc_cha_rxc_req_q1_retry.llc_victim,Zero value
unc_cha_rxc_req_q1_retry.pa_match,Zero value
unc_cha_rxc_req_q1_retry.sf_victim,Zero value
unc_cha_rxc_req_q1_retry.victim,Zero value
unc_cha_rxc_rrq0_reject.ad_req_vn0,Zero value
unc_cha_rxc_rrq0_reject.ad_rsp_vn0,Zero value
unc_cha_rxc_rrq0_reject.ak_non_upi,Zero value
unc_cha_rxc_rrq0_reject.bl_ncb_vn0,Zero value
unc_cha_rxc_rrq0_reject.bl_ncs_vn0,Zero value
unc_cha_rxc_rrq0_reject.bl_rsp_vn0,Zero value
unc_cha_rxc_rrq0_reject.bl_wb_vn0,Zero value
unc_cha_rxc_rrq0_reject.iv_non_upi,Zero value
unc_cha_rxc_rrq1_reject.allow_snp,Zero value
unc_cha_rxc_rrq1_reject.any0,Zero value
unc_cha_rxc_rrq1_reject.ha,Zero value
unc_cha_rxc_rrq1_reject.llc_or_sf_way,Zero value
unc_cha_rxc_rrq1_reject.llc_victim,Zero value
unc_cha_rxc_rrq1_reject.pa_match,Zero value
unc_cha_rxc_rrq1_reject.sf_victim,Zero value
unc_cha_rxc_rrq1_reject.victim,Zero value
unc_cha_rxc_wbq0_reject.ad_req_vn0,Zero value
unc_cha_rxc_wbq0_reject.ad_rsp_vn0,Zero value
unc_cha_rxc_wbq0_reject.ak_non_upi,Zero value
unc_cha_rxc_wbq0_reject.bl_ncb_vn0,Zero value
unc_cha_rxc_wbq0_reject.bl_ncs_vn0,Zero value
unc_cha_rxc_wbq0_reject.bl_rsp_vn0,Zero value
unc_cha_rxc_wbq0_reject.bl_wb_vn0,Zero value
unc_cha_rxc_wbq0_reject.iv_non_upi,Zero value
unc_cha_rxc_wbq1_reject.allow_snp,Zero value
unc_cha_rxc_wbq1_reject.any0,Zero value
unc_cha_rxc_wbq1_reject.ha,Zero value
unc_cha_rxc_wbq1_reject.llc_or_sf_way,Zero value
unc_cha_rxc_wbq1_reject.llc_victim,Zero value
unc_cha_rxc_wbq1_reject.pa_match,Zero value
unc_cha_rxc_wbq1_reject.sf_victim,Zero value
unc_cha_rxc_wbq1_reject.victim,Zero value
unc_cha_snoop_resp.rspcnflct,Zero value
unc_cha_snoop_resp.rspfwd,Zero value
unc_cha_snoop_resp.rspfwdwb,Zero value
unc_cha_snoop_resp.rspi,Zero value
unc_cha_snoop_resp.rspifwd,Zero value
unc_cha_snoop_resp.rsps,Zero value
unc_cha_snoop_resp.rspsfwd,Zero value
unc_cha_snoop_resp.rspwb,Zero value
unc_cha_snoop_resp_local.rspcnflct,Zero value
unc_cha_snoop_resp_local.rspfwd,Zero value
unc_cha_snoop_resp_local.rspfwdwb,Zero value
unc_cha_snoop_resp_local.rspi,Zero value
unc_cha_snoop_resp_local.rspifwd,Zero value
unc_cha_snoop_resp_local.rsps,Zero value
unc_cha_snoop_resp_local.rspsfwd,Zero value
unc_cha_snoop_resp_local.rspwb,Zero value
unc_cha_snoop_rsp_misc.mtoi_rspdatam,Zero value
unc_cha_snoop_rsp_misc.pulldataptl_hitllc,Zero value
unc_cha_snoop_rsp_misc.pulldataptl_hitsf,Zero value
unc_cha_snoop_rsp_misc.rspifwdmptl_hitsf,Zero value
unc_cha_snoops_sent.all,Zero value
unc_cha_snoops_sent.bcst_local,Zero value
unc_cha_snoops_sent.bcst_remote,Zero value
unc_cha_snoops_sent.direct_local,Zero value
unc_cha_snoops_sent.direct_remote,Zero value
unc_cha_snoops_sent.local,Zero value
unc_cha_snoops_sent.remote,Zero value
unc_cha_tor_inserts.ddr,Zero value
unc_cha_tor_inserts.evict,Zero value
unc_cha_tor_inserts.hit,Zero value
unc_cha_tor_inserts.ia_clflush,Zero value
unc_cha_tor_inserts.ia_clflushopt,Zero value
unc_cha_tor_inserts.ia_crd_pref,Zero value
unc_cha_tor_inserts.ia_drd_opt,Zero value
unc_cha_tor_inserts.ia_drd_opt_pref,Zero value
unc_cha_tor_inserts.ia_hit_crd_pref,Zero value
unc_cha_tor_inserts.ia_hit_drd_opt,Zero value
unc_cha_tor_inserts.ia_hit_drd_opt_pref,Zero value
unc_cha_tor_inserts.ia_hit_itom,Zero value
unc_cha_tor_inserts.ia_hit_llcprefcode,Zero value
unc_cha_tor_inserts.ia_hit_llcprefdata,Zero value
unc_cha_tor_inserts.ia_hit_llcprefrfo,Zero value
unc_cha_tor_inserts.ia_itom,Zero value
unc_cha_tor_inserts.ia_itomcachenear,Zero value
unc_cha_tor_inserts.ia_llcprefcode,Zero value
unc_cha_tor_inserts.ia_llcprefdata,Zero value
unc_cha_tor_inserts.ia_llcprefrfo,Zero value
unc_cha_tor_inserts.ia_miss_crd_pref,Zero value
unc_cha_tor_inserts.ia_miss_crd_pref_local,Zero value
unc_cha_tor_inserts.ia_miss_crd_pref_remote,Zero value
unc_cha_tor_inserts.ia_miss_crd_remote,Zero value
unc_cha_tor_inserts.ia_miss_crdmorph_cxl_acc,Zero value
unc_cha_tor_inserts.ia_miss_drd_local_pmm,Zero value
unc_cha_tor_inserts.ia_miss_drd_pmm,Zero value
unc_cha_tor_inserts.ia_miss_drd_pref_local_pmm,Zero value
unc_cha_tor_inserts.ia_miss_drd_pref_pmm,Zero value
unc_cha_tor_inserts.ia_miss_drd_pref_remote,Zero value
unc_cha_tor_inserts.ia_miss_drd_pref_remote_ddr,Zero value
unc_cha_tor_inserts.ia_miss_drd_pref_remote_pmm,Zero value
unc_cha_tor_inserts.ia_miss_drd_remote,Zero value
unc_cha_tor_inserts.ia_miss_drd_remote_ddr,Zero value
unc_cha_tor_inserts.ia_miss_drd_remote_pmm,Zero value
unc_cha_tor_inserts.ia_miss_drdmorph_cxl_acc,Zero value
unc_cha_tor_inserts.ia_miss_itom,Zero value
unc_cha_tor_inserts.ia_miss_llcprefcode,Zero value
unc_cha_tor_inserts.ia_miss_llcprefcode_cxl_acc,Zero value
unc_cha_tor_inserts.ia_miss_llcprefdata,Zero value
unc_cha_tor_inserts.ia_miss_llcprefrfo,Zero value
unc_cha_tor_inserts.ia_miss_local_wcil_ddr,Zero value
unc_cha_tor_inserts.ia_miss_local_wcil_pmm,Zero value
unc_cha_tor_inserts.ia_miss_local_wcilf_ddr,Zero value
unc_cha_tor_inserts.ia_miss_local_wcilf_pmm,Zero value
unc_cha_tor_inserts.ia_miss_remote_wcil_ddr,Zero value
unc_cha_tor_inserts.ia_miss_remote_wcil_pmm,Zero value
unc_cha_tor_inserts.ia_miss_remote_wcilf_ddr,Zero value
unc_cha_tor_inserts.ia_miss_remote_wcilf_pmm,Zero value
unc_cha_tor_inserts.ia_miss_rfo_pref_remote,Zero value
unc_cha_tor_inserts.ia_miss_rfo_remote,Zero value
unc_cha_tor_inserts.ia_miss_rfomorph_cxl_acc,Zero value
unc_cha_tor_inserts.ia_miss_ucrdf,Zero value
unc_cha_tor_inserts.ia_miss_wcil,Zero value
unc_cha_tor_inserts.ia_miss_wcil_ddr,Zero value
unc_cha_tor_inserts.ia_miss_wcil_pmm,Zero value
unc_cha_tor_inserts.ia_miss_wcilf,Zero value
unc_cha_tor_inserts.ia_miss_wcilf_ddr,Zero value
unc_cha_tor_inserts.ia_miss_wcilf_pmm,Zero value
unc_cha_tor_inserts.ia_wbstoi,Zero value
unc_cha_tor_inserts.ia_wcil,Zero value
unc_cha_tor_inserts.ia_wcilf,Zero value
unc_cha_tor_inserts.io,Zero value
unc_cha_tor_inserts.io_clflush,Zero value
unc_cha_tor_inserts.io_hit_itom,Zero value
unc_cha_tor_inserts.io_hit_itomcachenear,Zero value
unc_cha_tor_inserts.io_hit_pcirdcur,Zero value
unc_cha_tor_inserts.io_hit_rfo,Zero value
unc_cha_tor_inserts.io_miss,Zero value
unc_cha_tor_inserts.io_miss_itom,Zero value
unc_cha_tor_inserts.io_miss_pcirdcur,Zero value
unc_cha_tor_inserts.io_miss_rfo,Zero value
unc_cha_tor_inserts.io_rfo,Zero value
unc_cha_tor_inserts.io_wbmtoi,Zero value
unc_cha_tor_inserts.ipq,Zero value
unc_cha_tor_inserts.irq_ia,Zero value
unc_cha_tor_inserts.irq_non_ia,Zero value
unc_cha_tor_inserts.isoc,Zero value
unc_cha_tor_inserts.loc_io,Zero value
unc_cha_tor_inserts.local_tgt,Zero value
unc_cha_tor_inserts.match_opc,Zero value
unc_cha_tor_inserts.miss,Zero value
unc_cha_tor_inserts.mmcfg,Zero value
unc_cha_tor_inserts.mmio,Zero value
unc_cha_tor_inserts.nearmem,Zero value
unc_cha_tor_inserts.noncoh,Zero value
unc_cha_tor_inserts.not_nearmem,Zero value
unc_cha_tor_inserts.pmm,Zero value
unc_cha_tor_inserts.premorph_opc,Zero value
unc_cha_tor_inserts.prq_iosf,Zero value
unc_cha_tor_inserts.prq_non_iosf,Zero value
unc_cha_tor_inserts.rem_all,Zero value
unc_cha_tor_inserts.rem_snps,Zero value
unc_cha_tor_inserts.remote_tgt,Zero value
unc_cha_tor_inserts.rrq,Zero value
unc_cha_tor_inserts.snps_from_rem,Zero value
unc_cha_tor_inserts.wbq,Zero value
unc_cha_tor_occupancy.ia_hit_llcprefdata,Zero value
unc_cha_tor_occupancy.ia_hit_llcprefrfo,Zero value
unc_cha_tor_occupancy.ia_llcprefcode,Zero value
unc_cha_tor_occupancy.ia_llcprefdata,Zero value
unc_cha_tor_occupancy.ia_llcprefrfo,Zero value
unc_cha_tor_occupancy.ia_miss_crd_pref_local,Zero value
unc_cha_tor_occupancy.ia_miss_crd_pref_remote,Zero value
unc_cha_tor_occupancy.ia_miss_crd_remote,Zero value
unc_cha_tor_occupancy.ia_miss_crdmorph_cxl_acc,Zero value
unc_cha_tor_occupancy.ia_miss_drd_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_drd_pref_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_drd_pref_remote_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_drd_pref_remote_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_drd_remote,Zero value
unc_cha_tor_occupancy.ia_miss_drd_remote_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_drd_remote_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_itom,Zero value
unc_cha_tor_occupancy.ia_miss_llcprefcode,Zero value
unc_cha_tor_occupancy.ia_miss_llcprefcode_cxl_acc,Zero value
unc_cha_tor_occupancy.ia_miss_llcprefdata,Zero value
